team_id,1_player,2_player,3_player,4_player,5_player,prpg!,dprpg,bpm,obpm,dbpm
2021 Creighton,Marcus Zegarowski,Mitch Ballock,Denzel Mahoney,Damien Jefferson,Christian Bishop,16.2,17.8,25.7,15.6,11.1
2023 Texas A&M,Wade Taylor IV,Tyrece Radford,Dexter Dennis,Henry Coleman III,Julius Marble II,14.6,16.1,25.7,16.2,9.8
2022 Connecticut,R.J. Cole,Andre Jackson,Tyrese Martin,Isaiah Whaley,Adama Sanogo,15.8,18.3,25.5,14.4,9.5
2017 Virginia,London Perrantes,Darius Thompson,Marial Shayok,Devon Hall,Jack Salt,10.1,17.5,25.4,8.3,15.9
2021 Maryland,Eric Ayala,Darryl Morsell,Hakim Hart,Aaron Wiggins,Donta Scott,16.5,17.4,25.4,15.6,12.1
2019 Auburn,Jared Harper,Bryce Brown,Samir Doughty,Anfernee McLemore,Danjel Purifoy,13.9,14,25.3,17.3,5.6
2016 Iowa,Mike Gesell,Anthony Clemmons,Peter Jok,Jarrod Uthoff,Adam Woodbury,14.6,17.7,25.3,15.5,14.1
2019 LSU,Tremont Waters,Skylar Mays,Marlon Taylor,Naz Reid,Kavell Bigby-Williams,14.9,15.5,25.3,16.3,11.2
2019 VCU,Marcus Evans,De'Riante Jenkins,Issac Vann,Sean Mobley,Marcus Santos-Silva,9.1,18.1,25.3,8.4,11.9
2024 Texas,Tyrese Hunter,Max Abmas,Chendall Weaver,Brock Cunningham,Dylan Disu,14.9,14.8,25.2,15.4,8.4
2020 Seton Hall,Quincy McKnight,Myles Powell,Myles Cale,Sandro Mamukelashvili,Romaro Gill,14.3,17.1,25.2,14.8,14.1
2017 Butler,Kethan Savage,Kamar Baldwin,Avery Woodson,Andrew Chrabascz,Tyler Wideman,12.9,14.8,25.1,14.3,12.7
2020 Houston,DeJon Jarreau,Marcus Sasser,Nate Hinton,Fabian White Jr.,Chris Harris Jr.,12.2,15.2,25.1,12,13
2023 Kentucky,Cason Wallace,Antonio Reeves,Chris Livingston,Jacob Toppin,Oscar Tshiebwe,16.8,16.4,25.1,17.9,8.9
2016 Butler,Roosevelt Jones,Kellen Dunham,Andrew Chrabascz,Kelan Martin,Tyler Wideman,17.2,16.4,25,18.8,10.6
2016 Iowa St.,Monte Morris,Matt Thomas,Abdel Nader,Georges Niang,Jameel McKay,19.7,18,25,19.1,11
2019 Oklahoma,Jamal Bieniemy,Christian James,Rashard Odomes,Kristian Doolittle,Brady Manek,11.5,17.2,24.9,12.7,11.7
2021 Tennessee,Santiago Vescovi,Keon Johnson,Jaden Springer,Yves Pons,Josiah-Jordan James,11.4,18.7,24.9,8.6,14.1
2020 Utah St.,Abel Porter,Sam Merrill,Diogo Brito,Justin Bean,Neemias Queta,13.8,18.5,24.9,12.2,14.2
2024 Florida Atlantic,Jalen Gaffney,Brandon Weatherspoon,Alijah Martin,Johnell Davis,Vladislav Goldin,15.7,13.8,24.9,19.8,9.1
2018 Clemson,Shelton Mitchell,Marcquise Reed,Gabe DeVoe,Aamir Simms,Elijah Thomas,13.4,18.7,24.8,10.7,11.4
2024 New Mexico,Donovan Dent,Jaelen House,Jamal Mashburn Jr.,JT Toppin,Nelly Junior Joseph,14.8,17.8,24.8,14.2,13.6
2020 Michigan,Zavier Simpson,Eli Brooks,Isaiah Livers,Franz Wagner,Jon Teske,14.9,19.6,24.7,12.9,11.1
2021 Colorado,McKinley Wright IV,Eli Parquet,D'Shawn Schwartz,Evan Battey,Dallas Walton,14.4,16,24.7,12.3,12.7
2023 Virginia,Kihei Clark,Reece Beekman,Armaan Franklin,Jayden Gardner,Kadin Shedrick,13.6,17.4,24.7,11.4,14.5
2023 Duke,Jeremy Roach,Tyrese Proctor,Mark Mitchell,Kyle Filipowski,Dereck Lively II,12.9,17.6,24.7,11.3,14.7
2017 Maryland,Anthony Cowan,Melo Trimble,Kevin Huerter,Justin Jackson,Damonte Dodd,14.9,16.6,24.6,16.2,14.5
2019 Maryland,Anthony Cowan Jr.,Darryl Morsell,Eric Ayala,Jalen Smith,Bruno Fernando,15.4,18,24.6,13.7,12.9
2018 Texas A&M,T.J. Starks,Admon Gilder,D.J. Hogg,Robert Williams,Tyler Davis,13.2,18.5,24.6,12.3,11
2022 Kentucky,Sahvir Wheeler,TyTy Washington Jr.,Kellan Grady,Keion Brooks Jr.,Oscar Tshiebwe,19.7,18.4,24.6,21.6,10.6
2019 Florida,Andrew Nembhard,KeVaughn Allen,Jalen Hudson,Keyontae Johnson,Kevarrius Hayes,11.5,17.7,24.5,10.1,13.8
2019 Houston,Galen Robinson Jr.,Corey Davis Jr.,Armoni Brooks,Fabian White Jr.,Breaon Brady,13.5,16.7,24.5,12.3,8.9
2023 Indiana,Jalen Hood-Schifino,Trey Galloway,Miller Kopp,Race Thompson,Trayce Jackson-Davis,15.4,17.7,24.5,15,8.7
2017 Michigan St.,Lourawls Narin Jr.,Alvin Ellis III,Joshua Langford,Miles Bridges,Nick Ward,9.6,14.3,24.4,12.9,14.1
2023 Baylor,Adam Flagler,LJ Cryer,Keyonte George,Jalen Bridges,Flo Thamba,18.3,14.9,24.4,20.7,7.7
2024 Nevada,Kenan Blackshear,Jarod Lucas,Daniel Foster,Tre Coleman,Nick Davidson,14.2,16.6,24.4,15.1,8.8
2021 St. Bonaventure,Kyle Lofton,Jaren Holmes,Dominick Welch,Jalen Adaway,Osun Osunniyi,17.5,21.6,24.3,12.5,13.6
2016 West Virginia,Jevon Carter,Daxter Miles Jr.,Esa Ahmad,Nathan Adrian,Devin Williams,9.4,16.2,24.3,9,13.5
2018 Kentucky,Shai Gilgeous-Alexander,Quade Green,PJ Washington,Kevin Knox,Wenyen Gabriel,14.2,16.7,24.3,14.4,12
2024 Mississippi St.,Dashawn Davis,Josh Hubbard,D.J. Jeffries,Cameron Matthews,Tolu Smith,12,17.4,24.3,11.9,9.2
2015 Cincinnati,Troy Caupain,Farad Cobb,Shaq Thomas,Gary Clark,Octavius Ellis,11.1,17.7,24.3,11.2,13.7
2016 Utah,Brandon Taylor,Lorenzo Bonam,Jordan Loveridge,Kyle Kuzma,Jakob Poeltl,16.4,16,24.2,18.2,7
2020 Maryland,Anthony Cowan Jr.,Eric Ayala,Darryl Morsell,Donta Scott,Jalen Smith,15.3,18.1,24.2,13.8,10.2
2016 Miami FL,Angel Rodriguez,Sheldon McClellan,Davon Reed,Kamari Murphy,Tonye Jekiri,14.8,17.8,24.2,14.9,7.6
2019 Saint Mary's,Tommy Kuhse,Jordan Ford,Tanner Krebs,Malik Fitts,Jordan Hunter,16.3,16.5,24.1,15.6,12.4
2023 Miami FL,Nijel Pack,Isaiah Wong,Wooga Poplar,Jordan Miller,Norchad Omier,18.7,14.7,24.1,19.8,9.4
2020 Virginia,Kihei Clark,Tomas Woldetensae,Braxton Key,Mamadi Diakite,Jay Huff,9.8,24,24,4.2,17.9
2023 Maryland,Jahmir Young,Donald Carey,Hakim Hart,Donta Scott,Julian Reese,15,18.4,24,14.2,10.7
2024 Oregon,Jackson Shelstad,Jadrian Tracey,Jermaine Couisnard,Kwame Evans Jr,N'Faly Dante,14.6,16.1,24,14.7,8.2
2015 Maryland,Melo Trimble,Richaud Pack,Dez Wells,Jake Layman,Damonte Dodd,13.5,17.6,23.9,11.7,14
2021 Villanova,Justin Moore,Caleb Daniels,Jermaine Samuels,Cole Swider,Jeremiah Robinson-Earl,17.6,15.4,23.9,18.4,8.3
2021 Ohio St.,CJ Walker,Duane Washington Jr.,Justice Sueing,Seth Towns,E.J. Liddell,16.6,13.3,23.9,19.4,6.5
2024 Colorado St.,Isaiah Stevens,Josiah Strong,Nique Clifford,Patrick Cartier,Joel Scott,15.5,16.1,23.9,14.9,10.7
2022 North Carolina,RJ Davis,Caleb Love,Leaky Black,Brady Manek,Armando Bacot,17.9,17.2,23.8,17.5,15.1
2023 NC St.,Terquavion Smith,Jarkel Joiner,Casey Morsell,Jack Clark,DJ Burns,17.7,16.6,23.8,17.5,7.1
2020 Butler,Aaron Thompson,Kamar Baldwin,Sean McDermott,Bryce Nze,Bryce Golden,16,18.5,23.8,13,10.1
2020 Richmond,Jacob Gilyard,Blake Francis,Nick Sherod,Nathan Cayo,Grant Golden,15.3,17.4,23.8,14.8,7.8
2023 Illinois,Terrence Shannon Jr.,RJ Melendez,Matthew Mayer,Coleman Hawkins,Dain Dainja,12.4,17.3,23.8,12.4,11
2023 Michigan St.,A.J. Hoggard,Tyson Walker,Jaden Akins,Joey Hauser,Mady Sissoko,14.5,17.2,23.7,13.4,14.7
2016 Xavier,Myles Davis,Remy Abell,Edmond Sumner,Trevon Bluiett,Jalen Reynolds,12.8,15.7,23.7,14,13.7
2020 Arizona,Nico Mannion,Dylan Smith,Josh Green,Stone Gettings,Zeke Nnaji,13.4,18.2,23.6,11.8,10.2
2016 Pittsburgh,James Robinson,Cameron Johnson,Jamel Artis,Ryan Luther,Michael Young,13.6,15.9,23.6,15.5,8.5
2017 Middle Tennessee,Tyrik Dixon,Ed Simpson,Giddy Potts,JaCorey Williams,Reggie Upshaw,12.8,17,23.5,13.3,13.1
2019 Louisville,Christen Cunningham,Khwan Fore,Dwayne Sutton,Jordan Nwora,Malik Williams,11.3,16.9,23.5,10.7,15.2
2021 LSU,Javonte Smart,Cameron Thomas,Aundre Hyatt,Darius Days,Trendon Watford,20.6,13.8,23.5,23.7,5.4
2015 Providence,Kris Dunn,LaDontae Henton,Tyler Harris,Ben Bentil,Carson Desrosiers,14.3,18.3,23.4,13.1,10.6
2020 Auburn,J'Von McCormick,Samir Doughty,Isaac Okoro,Danjel Purifoy,Austin Wiley,14.4,16.3,23.4,15.1,9
2023 Arkansas,Davonte Davis,Ricky Council IV,Anthony Black,Jordan Walsh,Makhi Mitchell,12.3,18.7,23.4,10.2,11
2021 Utah St.,Rollie Worster,Brock Miller,Marco Anthony,Justin Bean,Neemias Queta,11.5,19.7,23.3,7.6,16.3
2015 Louisville,Terry Rozier,Quentin Snider,Wayne Blackshear,Montrezl Harrell,Mangok Mathiang,11.2,20.2,23.3,8,17.5
2015 Georgetown,D'Vauntes Smith-Rivera,L.J. Peak,Jabril Trawick,Isaac Copeland,Joshua Smith,12.8,15.9,23.2,15.1,9.8
2019 Florida St.,Trent Forrest,M.J. Walker,Terance Mann,Raiquan Gray,Christ Koumadje,9,15.2,23.1,6.8,11.4
2021 Clemson,Nick Honor,Alex Hemenway,Clyde Trapp,Hunter Tyson,Aamir Simms,10.3,15,23,9.6,14.6
2021 West Virginia,Miles McBride,Sean McNeil,Emmitt Matthews Jr.,Jalen Bridges,Derek Culver,16,14.1,23,18.4,8.3
2023 USC,Boogie Ellis,Kobe Johnson,Tre White,Drew Peterson,Joshua Morgan,14.5,17.5,23,12.9,12.5
2024 TCU,Jameer Nelson Jr.,Emanuel Miller,Chuck O'Bannon Jr.,Micah Peavy,Ernest Udah Jr.,12.1,14,23,12.7,10.1
2015 Oklahoma St.,Anthony Hickey,Phil Forte,Jeff Newberry,Le'Bryan Nash,Michael Cobbins,13.8,18,22.9,13.9,10.9
2018 Auburn,Jared Harper,Bryce Brown,DeSean Murray,Mustapha Heron,Horace Spencer,14.2,14.9,22.9,14,10.9
2021 UCLA,Tyger Campbell,Johnny Juzang,Jules Bernard,Jaime Jaquez Jr.,Cody Riley,17.5,16.6,22.9,15.4,9.1
2023 Auburn,Wendell Green Jr.,Zep Jasper,Allen Flanigan,Jaylin Williams,Johni Broome,11.7,15.9,22.9,12.5,12.5
2024 Texas A&M,Wade Taylor IV,Tyrece Radford,Manny Obaseki,Solomon Washington,Andersson Garcia,15.4,14.5,22.8,14.9,7.9
2017 Miami FL,Ja'Quan Newton,Bruce Brown,Davon Reed,"Anthony Lawrence, Jr.",Kamari Murphy,12.1,20.4,22.7,9.3,10.1
2021 Rutgers,Jacob Young,Geo Baker,Paul Mulcahy,Ron Harper Jr.,Myles Johnson,13.3,17.9,22.7,10.2,15
2015 Purdue,Jon Octeus,Dakota Mathias,Rapheal Davis,Vince Edwards,A.J. Hammons,11.1,15.8,22.6,12,13.8
2018 Butler,Aaron Thompson,Kamar Baldwin,Sean McDermott,Kelan Martin,Tyler Wideman,14,16.4,22.6,13,14.8
2020 Kentucky,Ashton Hagans,Immanuel Quickley,Tyrese Maxey,EJ Montgomery,Nick Richards,16.1,18.7,22.6,12.7,7.9
2021 Arkansas,JD Notae,Davonte Davis,Jalen Tate,Moses Moody,Justin Smith,14.2,17.7,22.6,11.1,14.5
2022 Texas,Marcus Carr,Courtney Ramey,Andrew Jones,Timmy Allen,Christian Bishop,13.7,17.7,22.6,14.3,12.6
2022 Wisconsin,Chucky Hepburn,Brad Davison,Johnny Davis,Tyler Wahl,Steven Crowl,16.4,18.3,22.5,13.8,9.7
2017 Creighton,Davion Mintz,Marcus Foster,Khyri Thomas,Cole Huff,Justin Patton,12.3,15.1,22.5,11.9,12.6
2018 San Diego St.,Devin Watson,Trey Kell,Matt Mitchell,Jalen McDaniels,Malik Pope,12.3,16.8,22.5,11.2,12.7
2024 Kansas,Dajuan Harris Jr.,Nicolas Timberlake,KJ Adams Jr.,Johnny Furphy,Hunter Dickinson,13.2,17.8,22.5,10.5,12.9
2018 Florida St.,Trent Forrest,PJ Savoy,Braian Angola,Phil Cofer,Mfiondu Kabengele,11.7,12.6,22.4,15.7,10.4
2017 Vanderbilt,Riley LaChance,Nolan Cressler,Joe Toye,Jeff Roberson,Luke Kornet,13.3,16.3,22.4,11.6,10.3
2018 Loyola Chicago,Clayton Custer,Ben Richardson,Marques Townes,Donte Ingram,Cameron Krutwig,13.1,17.6,22.4,11.8,11.3
2021 Purdue,Eric Hunter Jr.,Jaden Ivey,Sasha Stefanovic,Mason Gillis,Trevion Williams,14,15.3,22.4,14.4,8.1
2022 Saint Mary's,Tommy Kuhse,Logan Johnson,Alex Ducas,Kyle Bowen,Matthias Tass,14.4,19.4,22.4,10.9,12.9
2023 Arizona St.,Frankie Collins,DJ Horne,Desmond Cambridge Jr.,Devan Cambridge,Warren Washington,11.4,17.3,22.4,11.3,12.1
2015 San Diego St.,Aqeel Quinn,Matt Shrigley,JJ O'Brien,Winston Shepard,Skylar Spencer,7.5,18.9,22.3,5.6,17.3
2018 Creighton,Davion Mintz,Marcus Foster,Khyri Thomas,Mitch Ballock,Toby Hegner,13.6,14.4,22.3,14.5,7.1
2023 Boise St.,Marcus Shaver Jr.,Max Rice,Naje Smith,Chibuzo Agbo,Tyson Degenhart,14.9,20.4,22.3,11.7,10.5
2016 Dayton,Scoochie Smith,Kyle Davis,Charles Cooke,Kendall Pollard,Dyshawn Pierre,12.8,19.3,22.2,11.6,8
2016 Stephen F. Austin,Trey Pinkney,Demetrious Floyd,Thomas Walkup,Ty Charles,TJ Holyfield,10.4,15.5,22.1,9.4,11.1
2016 VCU,JeQuan Lewis,Melvin Johnson,Korey Billbury,Jordan Burgess,Mo Alie-Cox,11,16.3,22.1,12.4,7
2020 Colorado,McKinley Wright IV,Shane Gatling,D'Shawn Schwartz,Tyler Bey,Evan Battey,14,17.9,22.1,11.1,11.1
2022 Murray St.,Justice Hill,Tevin Brown,Trae Hannibal,DJ Burns,KJ Williams,15.6,17.3,22.1,16.3,7.8
2024 Samford,Dallas Graziani,Rylan Jones,Jaden Campbell,Jermaine Marshall,Achor Achor,11.3,10.9,22.1,15.1,7.6
2024 San Diego St.,Darrion Trammell,Lamont Butler,Micah Parrish,Jay Pal,Jaedon LeDee,12.3,16.7,22.1,8.9,9.8
2016 Baylor,Lester Medford,Al Freeman,Ishmail Wainright,Taurean Prince,Johnathan Motley,14.8,14.9,22,15.8,10
2016 Syracuse,Trevor Cooney,Malachi Richardson,Michael Gbinije,Tyler Lydon,Tyler Roberson,14.6,20.3,22,12.2,9.3
2019 Kansas,Devon Dotson,Quentin Grimes,Ochai Agbaji,Dedric Lawson,David McCormack,12.4,16.7,22,11.7,14.4
2024 Dayton,Kobe Elvis,Enoch Cheeks,Koby Brea,Nate Santos,DaRon Holmes II,17,16.5,22,16.7,7.5
2019 Kansas St.,Kamau Stokes,Barry Brown Jr.,Cartier Diarra,Xavier Sneed,Makol Mawien,9.6,21.3,21.9,4.4,16.2
2016 Cincinnati,Troy Caupain,Kevin Johnson,Jacob Evans III,Gary Clark,Octavius Ellis,11.5,17.6,21.9,9.2,13.4
2022 Boise St.,"Marcus Shaver, Jr.",Emmanuel Akot,Abu Kigab,Tyson Degenhart,Mladen Armus,13.5,18.7,21.9,7.8,12
2015 LSU,Jalyn Patterson,Keith Hornsby,Tim Quarterman,Jordan Mickey,Jarell Martin,12.8,20.4,21.8,11,9
2023 San Diego St.,Darrion Trammell,Lamont Butler,Matt Bradley,Keshad Johnson,Nathan Mensah,9.7,16.3,21.8,6.7,14.5
2023 Missouri,Nick Honor,D'Moi Hodge,DeAndre Gholston,Noah Carter,Kobe Brown,16.7,12,21.8,21.2,5.1
2023 Memphis,Kendric Davis,Jayden Hardaway,Elijah McCadden,Chandler Lawson,DeAndre Williams,13.9,14.5,21.7,14.6,5.6
2017 Virginia Tech,Justin Robinson,Seth Allen,Justin Bibbs,Ty Outlaw,Zach LeDay,14.5,13.9,21.7,19.8,5.4
2020 Wisconsin,D'Mitrik Trice,Brevin Pritzl,Brad Davison,Aleem Ford,Nate Reuvers,13,17.7,21.7,10.1,12.4
2023 West Virginia,Kedrian Johnson,Erik Stevenson,Emmitt Matthews Jr.,Tre Mitchell,Jimmy Bell Jr.,14.1,15.1,21.7,14.3,8.5
2019 Marquette,Markus Howard,Sacar Anim,Sam Hauser,Joey Hauser,Theo John,15.1,17.3,21.6,12.6,9.1
2021 BYU,Brandon Averette,Alex Barcello,Gideon George,Caleb Lohner,Matt Haarms,12.8,14.7,21.6,12.1,8.8
2017 Kansas St.,Kamau Stokes,Barry Brown,Wesley Iwundu,Dean Wade,D.J. Johnson,13.6,18.5,21.5,11.5,11.9
2020 Providence,Luwane Pipkins,David Duke,A.J. Reeves,Alpha Diallo,Nate Watson,11.1,16.4,21.5,10.9,11.2
2023 Iona,Daniss Jenkins,Walter Clayton Jr.,Berrick JeanLouis,Nelly Junior Joseph,Osborn Shema,14.1,17.5,21.5,12.1,10.6
2024 Utah St.,Darius Brown II,Ian Martinez,Mason Falslev,Great Osobor,Isaac Johnson,14.9,15.4,21.5,14.4,9.6
2017 USC,Jordan McLaughlin,De'Anthony Melton,Elijah Stewart,Bennie Boatwright,Chimezie Metu,15,15.8,21.4,16.2,11.9
2019 UCF,Terrell Allen,BJ Taylor,Aubrey Dawkins,Collin Smith,Tacko Fall,13.1,17.6,21.4,10.8,7.4
2019 Villanova,Phil Booth,Collin Gillespie,Jermaine Samuels,Saddiq Bey,Eric Paschall,16.8,16.3,21.4,16,7.5
2020 Illinois,Trent Frazier,Andres Feliz,Ayo Dosunmu,Da'Monte Williams,Kofi Cockburn,12.5,16.9,21.4,9.5,7
2023 Mississippi St.,Dashawn Davis,Shakeel Moore,D.J. Jeffries,Cameron Matthews,Tolu Smith,9,19.6,21.4,5.4,11.3
2020 Marquette,Markus Howard,Koby McEwen,Sacar Anim,Brendan Bailey,Theo John,14.8,15.8,21.3,13.9,8
2020 Texas Tech,Davide Moretti,Jahmi'us Ramsey,Kyler Edwards,Kevin McCullar,TJ Holyfield,12,18.2,21.3,8.6,9.4
2022 Illinois,Trent Frazier,Alfonso Plummer,Da'Monte Williams,Coleman Hawkins,Kofi Cockburn,15.5,17.1,21.3,14.2,8.4
2016 Saint Joseph's,Shavar Newkirk,Aaron Brown,DeAndre' Bembry,Isaiah Miles,Pierfrancesco Oliva,13.4,15.9,21.3,12.7,14.1
2016 Wisconsin,Bronson Koenig,Zak Showalter,Vitto Brown,Nigel Hayes,Ethan Happ,14.7,18.6,21.3,10.3,13.1
2018 Nevada,Cody Martin,Kendall Stephens,Josh Hall,Caleb Martin,Jordan Caroline,18.3,15.2,21.2,19.6,6.8
2019 Murray St.,Ja Morant,Shaq Buchanan,Tevin Brown,KJ Williams,Darnell Cowart,15.3,16,21.2,15.2,6.8
2017 Minnesota,Nate Mason,Dupree McBrayer,Amir Coffey,Jordan Murphy,Reggie Lynch,11.9,19,21.1,7.4,12.4
2021 Oklahoma,Austin Reaves,Umoja Gibson,Elijah Harkless,Jalen Hill,Brady Manek,12.8,14.7,21.1,12.4,7.3
2015 Texas,Isaiah Taylor,Kendal Yancy,Jonathan Holmes,Connor Lammert,Cameron Ridley,11.3,15.9,21,11,8.5
2017 VCU,JeQuan Lewis,Doug Brooks,Jordan Burgess,Mo Alie-Cox,Justin Tillman,9.9,15.6,21,8.8,10.8
2020 Cincinnati,Jarron Cumberland,Mika Adams-Woods,Keith Williams,Tre Scott,Chris Vogt,12.8,17.4,20.9,10.4,10.4
2022 Arkansas,JD Notae,Davonte Davis,Au'Diese Toney,Stanley Umude,Jaylin Williams,13.5,19,20.9,9.8,13.8
2024 Washington St.,Myles Rice,Jaylen Wells,Andrej Jakimovski,Isaac Jones,Oscar Cluff,14.7,17.1,20.9,12.6,11
2019 Mississippi,Breein Tyree,Devontae Shuler,Terence Davis,Blake Hinson,Bruce Stevens,14.7,16,20.8,14.8,6.6
2019 Belmont,Grayson Murphy,Kevin McClain,Michael Benkert,Dylan Windler,Nick Muszynski,14.3,14.7,20.8,14.9,12.7
2019 Mississippi St.,Lamar Peters,Tyson Carter,Quinndary Weatherspoon,Reggie Perry,Abdul Ado,14.6,15.4,20.8,13.7,8.9
2021 Texas,Matt Coleman III,Courtney Ramey,Andrew Jones,Greg Brown III,Jericho Sims,14.4,17.3,20.8,11.8,6.3
2022 Davidson,Foster Loyer,Michael Jones,Hyunjung Lee,Sam Mennenga,Luka Brajkovic,20.3,14,20.8,23.8,3.2
2024 Boise St.,Roddie Anderson III,Max Rice,Chibuzo Agbo,Tyson Degenhart,O'Mar Stanley,15.3,17,20.7,12.4,13.4
2015 Xavier,Dee Davis,Remy Abell,Trevon Bluiett,James Farr,Matt Stainbrook,11.7,14.8,20.7,13.6,5.2
2020 Rutgers,Geo Baker,Montez Mathis,Akwasi Yeboah,Ron Harper Jr.,Shaq Carter,9.8,15.5,20.7,7.4,14.5
2024 NC St.,Michael O'Connell,DJ Horne,Casey Morsell,Mohamed Diarra,DJ Burns,13.5,14.9,20.7,13.6,8
2018 Alabama,Collin Sexton,Dazon Ingram,Herbert Jones,Braxton Key,Donta Hall,10.3,16.4,20.6,7.8,10.7
2022 Purdue,Jaden Ivey,Eric Hunter Jr.,Sasha Stefanovic,Mason Gillis,Zach Edey,17.4,13.2,20.6,25.9,8
2022 Colorado St.,Isaiah Stevens,Kendle Moore,John Tonje,David Roddy,Dischon Thomas,16.2,13.6,20.5,15.7,10.9
2016 Yale,Makai Mason,Nick Victor,Anthony Dallier,Justin Sears,Brandon Sherrod,10.5,17,20.5,8.8,13.5
2017 UNC Wilmington,Denzel Ingram,Ambrose Mosley,Chris Flemmings,C.J. Bryce,Devontae Cacok,16.7,13.3,20.5,20.6,4.5
2022 Memphis,Alex Lomax,Lester Quinones,Landers Nolley II,DeAndre Williams,Jalen Duren,11.6,16.1,20.5,12.1,12.7
2023 Kansas St.,Markquis Nowell,Desi Sills,Cam Carter,Keyontae Johnson,Nae'Qwan Tomlin,12.4,19.2,20.4,8.8,13.8
2021 Oregon St.,Ethan Thompson,Jarod Lucas,Zach Reichle,Warith Alatishe,Roman Silva,13.9,14.1,20.3,13.2,7.4
2016 Hawaii,Roderick Bobbitt,Quincy Smith,Aaron Valdes,Mike Thomas,Stefan Jankovic,11.4,17,20.3,9.7,8.8
2021 North Carolina,Caleb Love,Kerwin Walton,Leaky Black,Garrison Brooks,Armando Bacot,10.2,15.6,20.3,9.6,9.4
2016 Providence,Kris Dunn,Kyron Cartwright,Jalen Lindsey,Rodney Bullock,Ben Bentil,12.6,18.7,20.2,9.3,9.3
2024 Virginia,Reece Beekman,Isaac McKneely,Taine Murray,Ryan Dunn,Jordan Minor,10.2,16.2,20.2,4.9,11.3
2017 Rhode Island,Jeff Dowtin,Jared Terrell,E.C. Matthews,Hassan Martin,Kuran Iverson,11.3,16.1,20.2,11.9,9.4
2022 San Francisco,Jamaree Bouyea,Khalil Shabazz,Julian Rishwain,Josh Kunen,Patrick Tape,11.8,15.2,20.2,9.4,8.4
2021 VCU,Adrian Baldwin Jr.,Nah'Shon Hyland,Vince Williams Jr.,Hason Ward,Levi Stockard,10.2,16.7,20.1,6,9.8
2018 Buffalo,Wes Clark,Dontay Caruthers,CJ Massinburg,Jeremy Harris,Nick Perkins,16.5,13.1,20,18.2,6.3
2018 Davidson,Jon Axel Gudmundsson,Rusty Reigel,Kellan Grady,Peyton Aldridge,Will Magarity,17.4,14.2,20,16,10.9
2022 Loyola Chicago,Braden Norris,Lucas Williamson,Tate Hall,Aher Uguak,Chris Knight,12.3,15.8,20,10.5,12.1
2022 San Diego St.,Trey Pulliam,Lamont Butler,Matt Bradley,Keshad Johnson,Nathan Mensah,8.8,19.8,20,2.7,16.6
2015 West Virginia,Juwan Staten,Gary Browne,Daxter Miles Jr.,Jonathan Holton,Devin Williams,10.5,14.8,20,12.3,7.5
2017 Northwestern,Bryant McIntosh,Scottie Lindsey,Vic Law,Sanjay Lumpkin,Dererk Pardon,14.2,19,19.9,10.6,7.2
2018 NC St.,Markell Johnson,Braxton Beverly,Allerik Freeman,Torin Dorn,Omer Yurtseven,14.9,15,19.9,15.9,7.3
2020 Iowa,Bakari Evelyn,Connor McCaffery,Joe Wieskamp,Cordell Pemsl,Luka Garza,13.3,13.2,19.9,14,3.7
2023 Penn St.,Jalen Pickett,Camren Wynter,Andrew Funk,Seth Lundy,Kebba Njie,16.8,14.3,19.9,16,9.3
2015 Boise St.,Derrick Marks,Igor Hadziomerovic,Chandler Hutchison,Nick Duncan,James Webb III,11.8,15.2,19.7,10.4,10.3
2019 Minnesota,Amir Coffey,Gabe Kalscheur,Dupree McBrayer,Jordan Murphy,Daniel Oturu,14,17.3,19.7,12.1,10.3
2016 Colorado,Dominique Collier,Xavier Talton,George King,Wesley Gordon,Josh Scott,10.3,15.7,19.7,8.3,9.7
2024 Drake,Conor Enright,Atin Wright,Kevin Overton,Tucker DeVries,Darnell Brodie,14.5,15.8,19.7,13.3,11
2015 UCLA,Bryce Alford,Isaac Hamilton,Norman Powell,Kevon Looney,Tony Parker,15.3,17.9,19.6,14.3,7.9
2020 New Mexico St.,Evan Gilyard,Jabari Rice,Trevelin Queen,Johnny McCants,Ivan Aurrecoechea,12.7,13.4,19.6,16.8,7
2018 Houston,Galen Robinson Jr.,Rob Gray,Corey Davis Jr.,Devin Davis,Breaon Brady,12.4,15.5,19.6,8.4,10.2
2018 Virginia Tech,Justin Robinson,Devin Wilson,Justin Bibbs,Nickeil Alexander-Walker,Kerry Blackshear Jr.,13,13.7,19.6,11.5,9.3
2020 Penn St.,Jamari Wheeler,Myles Dread,Seth Lundy,Lamar Stevens,John Harrar,9.2,14.3,19.5,7.3,12.4
2021 UC Santa Barbara,Devearl Ramsey,JaQuori McLaughlin,Brandon Cyrus,Miles Norris,Amadou Sow,12.5,14.4,19.4,11.7,8.9
2021 Florida,Tyree Appleby,Noah Locke,Tre Mann,Anthony Duruji,Colin Castleton,14.1,15.7,19.2,12.4,5.1
2015 BYU,Kyle Collinsworth,Chase Fischer,Tyler Haws,Josh Sharp,Corbin Kaufusi,13.5,12.1,19.2,15.6,2.5
2020 USC,Ethan Anderson,Jonah Mathews,Daniel Utomi,Onyeka Okongwu,Nick Rakocevic,10.8,17.6,19.2,6.5,13.9
2022 Chattanooga,David Jean-Baptiste,Malachi Smith,Darius Banks,K.C. Hankton,Silvio De Sousa,14,14.7,19.1,12.2,4.8
